	Date:29-10-18	Time: 01-42-59
FV:0	FI:0	FL:0	UV:-0.05	SHH:-13.84	PT:460.89	DST:23.07	Res:0.00	HS:385	TQ:2	RI:0	TI:21.07	Date:29-10-18	Time: 10-01-37
FV:0	FI:0	FL:0	UV:0.04	SHH:-13.84	PT:460.89	DST:23.07	Res:0.00	HS:387	TQ:2	RI:0	TI:21.46	Date:29-10-18	Time: 10-11-22
FV:0	FI:0	FL:0	UV:-0.06	SHH:-13.84	PT:460.89	DST:23.01	Res:0.00	HS:385	TQ:2	RI:0	TI:21.46	Date:29-10-18	Time: 10-21-07
FV:0	FI:0	FL:0	UV:0.04	SHH:-13.84	PT:460.89	DST:22.96	Res:0.00	HS:386	TQ:2	RI:0	TI:21.46	Date:29-10-18	Time: 10-30-53
FV:0	FI:0	FL:0	UV:0.01	SHH:-13.84	PT:460.89	DST:22.90	Res:0.00	HS:387	TQ:2	RI:0	TI:29.41	Date:29-10-18	Time: 10-40-38
FV:0	FI:0	FL:0	UV:-0.05	SHH:-13.84	PT:460.89	DST:22.85	Res:0.00	HS:387	TQ:2	RI:0	TI:29.41	Date:29-10-18	Time: 10-50-23
FV:0	FI:0	FL:0	UV:0.01	SHH:-13.84	PT:460.89	DST:22.85	Res:0.00	HS:389	TQ:2	RI:0	TI:27.82	Date:29-10-18	Time: 11-00-08
FV:0	FI:0	FL:0	UV:0.04	SHH:-13.84	PT:460.89	DST:22.80	Res:0.00	HS:387	TQ:2	RI:0	TI:26.63	Date:29-10-18	Time: 11-09-53
FV:0	FI:0	FL:0	UV:-0.05	SHH:-13.84	PT:460.89	DST:22.74	Res:0.00	HS:388	TQ:2	RI:0	TI:22.66	Date:29-10-18	Time: 11-19-38
FV:0	FI:0	FL:0	UV:0.04	SHH:-13.84	PT:460.89	DST:22.74	Res:0.00	HS:386	TQ:2	RI:0	TI:22.66	Date:29-10-18	Time: 11-29-23
FV:0	FI:0	FL:0	UV:0.04	SHH:-13.84	PT:460.89	DST:22.69	Res:0.00	HS:389	TQ:2	RI:0	TI:22.66	Date:29-10-18	Time: 11-39-09
FV:0	FI:0	FL:0	UV:-0.05	SHH:-13.84	PT:460.89	DST:22.63	Res:0.00	HS:388	TQ:2	RI:0	TI:22.66	Date:29-10-18	Time: 11-48-54
FV:0	FI:0	FL:0	UV:-0.06	SHH:-13.84	PT:460.29	DST:22.63	Res:0.00	HS:386	TQ:2	RI:0	TI:28.22	Date:29-10-18	Time: 11-58-39
FV:0	FI:0	FL:0	UV:-0.00	SHH:-13.84	PT:460.29	DST:22.58	Res:0.00	HS:388	TQ:2	RI:0	TI:30.60	Date:30-10-18	Time: 12-08-24
FV:0	FI:0	FL:0	UV:-0.00	SHH:-13.84	PT:460.29	DST:22.58	Res:0.00	HS:389	TQ:2	RI:0	TI:22.66
