created_at,entry_id,field1,field2,field3,field4,field5,field6
2019-01-24 13:29:06 UTC,18129,158.0,23.07,364.0,2.0,0.0,
2019-01-24 13:38:52 UTC,18130,156.0,23.23,361.0,2.0,0.0,
2019-01-24 13:48:39 UTC,18131,94.0,23.39,363.0,2.0,0.0,
2019-01-24 13:58:25 UTC,18132,149.0,23.44,362.0,2.0,0.0,
2019-01-24 14:08:12 UTC,18133,198.0,23.44,363.0,2.0,0.0,
2019-01-24 14:17:59 UTC,18134,247.0,23.5,360.0,2.0,0.0,
2019-01-24 14:27:46 UTC,18135,255.0,23.55,360.0,2.0,0.0,
2019-01-24 14:37:32 UTC,18136,108.0,23.61,360.0,2.0,0.0,
2019-01-24 14:47:19 UTC,18137,319.0,23.71,362.0,2.0,0.0,
2019-01-24 14:57:06 UTC,18138,276.0,23.77,360.0,2.0,0.0,
2019-01-24 15:06:53 UTC,18139,284.0,23.88,365.0,2.0,0.0,
2019-01-24 15:16:41 UTC,18140,272.0,23.93,364.0,2.0,0.0,
2019-01-24 15:26:28 UTC,18141,276.0,24.04,362.0,2.0,0.0,
2019-01-24 15:36:15 UTC,18142,304.0,24.15,365.0,2.0,0.0,
2019-01-24 15:46:03 UTC,18143,281.0,24.2,362.0,2.0,0.0,
2019-01-24 15:55:50 UTC,18144,301.0,24.31,364.0,2.0,0.0,
2019-01-24 16:05:38 UTC,18145,345.0,24.42,366.0,2.0,0.0,
2019-01-24 16:15:26 UTC,18146,267.0,24.53,362.0,2.0,0.0,
2019-01-24 16:25:13 UTC,18147,274.0,24.63,363.0,2.0,0.0,
2019-01-24 16:35:01 UTC,18148,252.0,24.74,366.0,2.0,0.0,
2019-01-24 16:44:49 UTC,18149,228.0,24.85,365.0,2.0,0.0,
2019-01-24 16:54:37 UTC,18150,197.0,24.96,362.0,2.0,0.0,
2019-01-24 17:04:25 UTC,18151,184.0,25.01,362.0,2.0,0.0,
2019-01-24 17:14:12 UTC,18152,194.0,25.07,362.0,2.0,0.0,
2019-01-24 17:24:00 UTC,18153,190.0,25.12,363.0,2.0,0.0,
2019-01-24 17:33:48 UTC,18154,183.0,25.17,364.0,2.0,0.0,
2019-01-24 17:43:36 UTC,18155,175.0,25.23,363.0,2.0,0.0,
2019-01-24 17:53:23 UTC,18156,180.0,25.28,363.0,2.0,0.0,
2019-01-24 18:03:11 UTC,18157,200.0,25.34,364.0,2.0,0.0,
2019-01-24 18:12:59 UTC,18158,193.0,25.34,363.0,2.0,0.0,
2019-01-24 18:22:47 UTC,18159,226.0,25.34,367.0,2.0,0.0,
2019-01-24 18:32:34 UTC,18160,159.0,25.39,366.0,2.0,0.0,
2019-01-24 18:42:22 UTC,18161,168.0,25.44,367.0,2.0,0.0,
2019-01-24 18:52:10 UTC,18162,186.0,25.5,366.0,2.0,0.0,
2019-01-24 19:01:58 UTC,18163,209.0,25.5,364.0,2.0,0.0,
2019-01-24 19:11:46 UTC,18164,231.0,25.55,365.0,2.0,0.0,
2019-01-24 19:21:34 UTC,18165,244.0,25.66,373.0,2.0,0.0,
2019-01-24 19:31:22 UTC,18166,242.0,25.66,368.0,2.0,0.0,
2019-01-24 19:41:10 UTC,18167,254.0,25.66,367.0,2.0,0.0,
2019-01-24 19:50:58 UTC,18168,231.0,25.66,366.0,2.0,0.0,
2019-01-24 20:00:46 UTC,18169,212.0,25.71,365.0,2.0,0.0,
2019-01-24 20:10:34 UTC,18170,194.0,25.77,369.0,2.0,0.0,
2019-01-24 20:20:22 UTC,18171,211.0,25.77,369.0,2.0,0.0,
2019-01-24 20:30:10 UTC,18172,138.0,25.77,365.0,2.0,0.0,
2019-01-24 20:39:58 UTC,18173,194.0,25.77,367.0,2.0,0.0,
2019-01-24 20:49:46 UTC,18174,203.0,25.77,367.0,2.0,0.0,
2019-01-24 20:59:34 UTC,18175,153.0,25.77,368.0,2.0,0.0,
2019-01-24 21:09:22 UTC,18176,210.0,25.77,367.0,2.0,0.0,
2019-01-24 21:19:10 UTC,18177,158.0,25.82,365.0,2.0,0.0,
2019-01-24 21:28:57 UTC,18178,132.0,25.82,368.0,2.0,0.0,
2019-01-24 21:38:45 UTC,18179,70.0,25.77,365.0,2.0,0.0,
2019-01-24 21:48:33 UTC,18180,65.0,25.71,367.0,2.0,0.0,
2019-01-24 21:58:21 UTC,18181,44.0,25.71,365.0,2.0,0.0,
2019-01-24 22:08:08 UTC,18182,91.0,25.71,369.0,2.0,0.0,
2019-01-24 22:17:56 UTC,18183,67.0,25.71,368.0,2.0,0.0,
2019-01-24 22:27:43 UTC,18184,44.0,25.66,368.0,2.0,0.0,
2019-01-24 22:37:31 UTC,18185,28.0,25.66,367.0,2.0,0.0,
2019-01-24 22:47:18 UTC,18186,16.0,25.61,369.0,2.0,0.0,
2019-01-24 22:57:05 UTC,18187,9.0,25.55,365.0,2.0,0.0,
2019-01-24 23:06:53 UTC,18188,6.0,25.5,369.0,2.0,0.0,
2019-01-24 23:16:40 UTC,18189,14.0,25.44,370.0,2.0,0.0,
2019-01-24 23:26:27 UTC,18190,0.0,25.34,368.0,2.0,0.0,
2019-01-24 23:36:14 UTC,18191,0.0,25.28,368.0,2.0,0.0,
2019-01-24 23:46:00 UTC,18192,0.0,25.17,366.0,2.0,0.0,
2019-01-24 23:55:47 UTC,18193,0.0,25.07,370.0,2.0,0.0,
2019-01-25 00:05:34 UTC,18194,0.0,25.01,366.0,2.0,0.0,
2019-01-25 00:15:21 UTC,18195,0.0,24.96,366.0,2.0,0.0,
2019-01-25 00:25:07 UTC,18196,0.0,24.85,370.0,2.0,0.0,
2019-01-25 00:34:54 UTC,18197,0.0,24.8,368.0,2.0,0.0,
2019-01-25 00:44:40 UTC,18198,0.0,24.8,370.0,2.0,0.0,
2019-01-25 00:54:27 UTC,18199,0.0,24.74,370.0,2.0,0.0,
2019-01-25 01:04:14 UTC,18200,0.0,24.69,367.0,2.0,0.0,
2019-01-25 01:14:00 UTC,18201,0.0,24.63,370.0,2.0,0.0,
2019-01-25 01:23:47 UTC,18202,0.0,24.53,369.0,2.0,0.0,
2019-01-25 01:33:33 UTC,18203,0.0,24.47,372.0,2.0,0.0,
2019-01-25 01:43:20 UTC,18204,0.0,24.42,370.0,2.0,0.0,
2019-01-25 01:53:06 UTC,18205,0.0,24.36,366.0,2.0,0.0,
2019-01-25 02:02:52 UTC,18206,0.0,24.31,366.0,2.0,0.0,
2019-01-25 02:12:39 UTC,18207,0.0,24.26,367.0,2.0,0.0,
2019-01-25 02:22:25 UTC,18208,0.0,24.2,368.0,2.0,0.0,
2019-01-25 02:32:12 UTC,18209,0.0,24.15,369.0,2.0,0.0,
2019-01-25 02:41:58 UTC,18210,0.0,24.09,369.0,2.0,0.0,
2019-01-25 02:51:44 UTC,18211,0.0,24.04,369.0,2.0,0.0,
2019-01-25 03:01:30 UTC,18212,0.0,23.98,367.0,2.0,0.0,
2019-01-25 03:11:17 UTC,18213,0.0,23.98,370.0,2.0,0.0,
2019-01-25 03:21:03 UTC,18214,0.0,23.93,368.0,2.0,0.0,
2019-01-25 03:30:49 UTC,18215,0.0,23.93,369.0,2.0,0.0,
2019-01-25 03:40:36 UTC,18216,0.0,23.88,368.0,2.0,0.0,
2019-01-25 03:50:22 UTC,18217,0.0,23.88,370.0,2.0,0.0,
2019-01-25 04:00:08 UTC,18218,0.0,23.82,368.0,2.0,0.0,
2019-01-25 04:09:55 UTC,18219,0.0,23.82,368.0,2.0,0.0,
2019-01-25 04:19:41 UTC,18220,0.0,23.77,369.0,2.0,0.0,
2019-01-25 04:29:27 UTC,18221,0.0,23.77,367.0,2.0,0.0,
2019-01-25 04:39:13 UTC,18222,0.0,23.77,368.0,2.0,0.0,
2019-01-25 04:49:00 UTC,18223,0.0,23.71,370.0,2.0,0.0,
2019-01-25 04:58:46 UTC,18224,0.0,23.71,367.0,2.0,0.0,
2019-01-25 05:08:32 UTC,18225,0.0,23.66,369.0,2.0,0.0,
2019-01-25 05:18:18 UTC,18226,0.0,23.61,370.0,2.0,0.0,
2019-01-25 05:28:05 UTC,18227,0.0,23.61,368.0,2.0,0.0,
2019-01-25 05:37:51 UTC,18228,0.0,23.55,371.0,2.0,0.0,
2019-01-25 05:47:37 UTC,18229,0.0,23.55,368.0,2.0,0.0,
2019-01-25 05:57:23 UTC,18230,0.0,23.55,370.0,2.0,0.0,
2019-01-25 06:07:10 UTC,18231,0.0,23.5,368.0,2.0,0.0,
2019-01-25 06:16:56 UTC,18232,0.0,23.5,368.0,2.0,0.0,
2019-01-25 06:26:42 UTC,18233,0.0,23.5,368.0,2.0,0.0,
2019-01-25 06:36:28 UTC,18234,0.0,23.44,368.0,2.0,0.0,
2019-01-25 06:46:14 UTC,18235,0.0,23.44,369.0,2.0,0.0,
2019-01-25 06:56:01 UTC,18236,0.0,23.39,372.0,2.0,0.0,
2019-01-25 07:05:47 UTC,18237,0.0,23.39,372.0,2.0,0.0,
2019-01-25 07:15:33 UTC,18238,0.0,23.39,373.0,2.0,0.0,
2019-01-25 07:25:19 UTC,18239,0.0,23.34,371.0,2.0,0.0,
2019-01-25 07:35:05 UTC,18240,0.0,23.34,372.0,2.0,0.0,
2019-01-25 07:44:51 UTC,18241,0.0,23.28,375.0,2.0,0.0,
2019-01-25 07:54:37 UTC,18242,0.0,23.23,369.0,2.0,0.0,
2019-01-25 08:04:23 UTC,18243,0.0,23.23,370.0,2.0,0.0,
2019-01-25 08:14:09 UTC,18244,0.0,23.17,369.0,2.0,0.0,
2019-01-25 08:23:55 UTC,18245,0.0,23.17,373.0,2.0,0.0,
2019-01-25 08:33:41 UTC,18246,0.0,23.17,370.0,2.0,0.0,
2019-01-25 08:43:28 UTC,18247,0.0,23.12,369.0,2.0,0.0,
2019-01-25 08:53:13 UTC,18248,0.0,23.12,374.0,2.0,0.0,
2019-01-25 09:02:59 UTC,18249,0.0,23.12,368.0,2.0,0.0,
2019-01-25 09:12:45 UTC,18250,0.0,23.07,373.0,2.0,0.0,
2019-01-25 09:22:31 UTC,18251,0.0,23.07,373.0,2.0,0.0,
2019-01-25 09:32:17 UTC,18252,0.0,23.01,375.0,2.0,0.0,
2019-01-25 09:42:03 UTC,18253,0.0,22.96,368.0,2.0,0.0,
2019-01-25 09:51:49 UTC,18254,0.0,22.9,368.0,2.0,0.0,
2019-01-25 10:01:35 UTC,18255,0.0,22.85,371.0,2.0,0.0,
2019-01-25 10:11:21 UTC,18256,0.0,22.85,370.0,2.0,0.0,
2019-01-25 10:21:07 UTC,18257,0.0,22.8,370.0,2.0,0.0,
2019-01-25 10:30:52 UTC,18258,0.0,22.74,368.0,2.0,0.0,
2019-01-25 10:40:38 UTC,18259,0.0,22.69,375.0,2.0,0.0,
2019-01-25 10:50:24 UTC,18260,0.0,22.69,374.0,2.0,0.0,
2019-01-25 11:00:09 UTC,18261,0.0,22.63,371.0,2.0,0.0,
2019-01-25 11:09:55 UTC,18262,14.0,22.63,374.0,2.0,0.0,
2019-01-25 11:19:41 UTC,18263,6.0,22.58,370.0,2.0,0.0,
2019-01-25 11:29:27 UTC,18264,24.0,22.58,370.0,2.0,0.0,
2019-01-25 11:39:13 UTC,18265,13.0,22.52,370.0,2.0,0.0,
2019-01-25 11:48:58 UTC,18266,22.0,22.52,370.0,2.0,0.0,
2019-01-25 11:58:44 UTC,18267,29.0,22.52,375.0,2.0,0.0,
2019-01-25 12:08:30 UTC,18268,43.0,22.47,370.0,2.0,0.0,
2019-01-25 12:18:16 UTC,18269,49.0,22.47,370.0,2.0,0.0,
2019-01-25 12:28:02 UTC,18270,60.0,22.47,371.0,2.0,0.0,
2019-01-25 12:37:48 UTC,18271,68.0,22.52,373.0,2.0,0.0,
2019-01-25 12:47:33 UTC,18272,84.0,22.52,373.0,2.0,0.0,
2019-01-25 12:57:20 UTC,18273,92.0,22.63,374.0,2.0,0.0,
2019-01-25 13:07:06 UTC,18274,112.0,22.9,371.0,2.0,0.0,
2019-01-25 13:16:52 UTC,18275,128.0,23.17,372.0,2.0,0.0,
2019-01-25 13:26:38 UTC,18276,148.0,23.44,370.0,2.0,0.0,
2019-01-25 13:36:25 UTC,18277,154.0,23.61,372.0,2.0,0.0,
2019-01-25 13:46:11 UTC,18278,156.0,23.71,376.0,2.0,0.0,
2019-01-25 13:55:58 UTC,18279,172.0,23.82,373.0,2.0,0.0,
2019-01-25 14:05:44 UTC,18280,177.0,23.88,375.0,2.0,0.0,
2019-01-25 14:15:31 UTC,18281,197.0,23.93,373.0,2.0,0.0,
2019-01-25 14:25:18 UTC,18282,217.0,23.98,371.0,2.0,0.0,
2019-01-25 14:35:05 UTC,18283,238.0,24.04,375.0,2.0,0.0,
2019-01-25 14:44:52 UTC,18284,251.0,24.09,376.0,2.0,0.0,
2019-01-25 14:54:39 UTC,18285,270.0,24.15,373.0,2.0,0.0,
2019-01-25 15:04:26 UTC,18286,308.0,24.26,374.0,2.0,0.0,
2019-01-25 15:14:13 UTC,18287,278.0,24.31,374.0,2.0,0.0,
2019-01-25 15:24:01 UTC,18288,288.0,24.42,374.0,2.0,0.0,
2019-01-25 15:33:48 UTC,18289,272.0,24.53,374.0,2.0,0.0,
2019-01-25 15:43:36 UTC,18290,275.0,24.58,375.0,2.0,0.0,
2019-01-25 15:53:23 UTC,18291,305.0,24.63,374.0,2.0,0.0,
2019-01-25 16:03:11 UTC,18292,271.0,24.69,373.0,2.0,0.0,
2019-01-25 16:12:58 UTC,18293,277.0,24.8,376.0,2.0,0.0,
2019-01-25 16:22:46 UTC,18294,271.0,24.85,375.0,2.0,0.0,
2019-01-25 16:32:34 UTC,18295,278.0,24.9,377.0,2.0,0.0,
2019-01-25 16:42:21 UTC,18296,259.0,25.01,374.0,2.0,0.0,
2019-01-25 16:52:09 UTC,18297,245.0,25.12,374.0,2.0,0.0,
2019-01-25 17:01:57 UTC,18298,248.0,25.17,372.0,2.0,0.0,
2019-01-25 17:11:45 UTC,18299,158.0,25.23,376.0,2.0,0.0,
2019-01-25 17:21:32 UTC,18300,226.0,25.28,375.0,2.0,0.0,
2019-01-25 17:31:20 UTC,18301,218.0,25.34,373.0,2.0,0.0,
2019-01-25 17:41:08 UTC,18302,112.0,25.39,372.0,2.0,0.0,
2019-01-25 17:50:56 UTC,18303,209.0,25.44,378.0,2.0,0.0,
2019-01-25 18:00:43 UTC,18304,245.0,25.44,373.0,2.0,0.0,
2019-01-25 18:10:31 UTC,18305,157.0,25.44,374.0,2.0,0.0,
2019-01-25 18:20:19 UTC,18306,242.0,25.55,378.0,2.0,0.0,
2019-01-25 18:30:07 UTC,18307,251.0,25.61,376.0,2.0,0.0,
2019-01-25 18:39:54 UTC,18308,233.0,25.66,375.0,2.0,0.0,
2019-01-25 18:49:42 UTC,18309,235.0,25.66,374.0,2.0,0.0,
2019-01-25 18:59:30 UTC,18310,267.0,25.71,375.0,2.0,0.0,
2019-01-25 19:09:18 UTC,18311,297.0,25.71,378.0,2.0,0.0,
2019-01-25 19:19:05 UTC,18312,267.0,25.77,376.0,2.0,0.0,
2019-01-25 19:28:53 UTC,18313,282.0,25.77,376.0,2.0,0.0,
2019-01-25 19:38:41 UTC,18314,214.0,25.82,378.0,2.0,0.0,
2019-01-25 19:48:29 UTC,18315,214.0,25.82,378.0,2.0,0.0,
2019-01-25 19:58:17 UTC,18316,136.0,25.82,375.0,2.0,0.0,
2019-01-25 20:08:05 UTC,18317,220.0,25.82,377.0,2.0,0.0,
2019-01-25 20:17:52 UTC,18318,201.0,25.88,377.0,2.0,0.0,
2019-01-25 20:27:40 UTC,18319,181.0,25.88,377.0,2.0,0.0,
2019-01-25 20:37:28 UTC,18320,193.0,25.88,377.0,2.0,0.0,
2019-01-25 20:47:16 UTC,18321,205.0,25.93,379.0,2.0,0.0,
2019-01-25 20:57:04 UTC,18322,210.0,25.88,378.0,2.0,0.0,
2019-01-25 21:06:52 UTC,18323,182.0,25.93,380.0,2.0,0.0,
2019-01-25 21:16:40 UTC,18324,158.0,25.93,379.0,2.0,0.0,
2019-01-25 21:26:28 UTC,18325,149.0,25.93,377.0,2.0,0.0,
2019-01-25 21:36:15 UTC,18326,122.0,25.99,377.0,2.0,0.0,
2019-01-25 21:46:04 UTC,18327,117.0,25.93,379.0,2.0,0.0,
2019-01-25 21:55:51 UTC,18328,108.0,25.93,378.0,2.0,0.0,
2019-01-25 22:05:39 UTC,18329,95.0,25.93,379.0,2.0,0.0,
2019-01-25 22:15:26 UTC,18330,69.0,25.88,379.0,2.0,0.0,
2019-01-25 22:25:14 UTC,18331,55.0,25.88,378.0,2.0,0.0,
2019-01-25 22:35:02 UTC,18332,37.0,25.88,376.0,2.0,0.0,
2019-01-25 22:44:49 UTC,18333,37.0,25.88,375.0,2.0,0.0,
2019-01-25 22:54:36 UTC,18334,24.0,25.88,377.0,2.0,0.0,
2019-01-25 23:04:24 UTC,18335,6.0,25.82,375.0,2.0,0.0,
2019-01-25 23:14:11 UTC,18336,14.0,25.77,375.0,2.0,0.0,
2019-01-25 23:23:58 UTC,18337,0.0,25.71,378.0,2.0,0.0,
2019-01-25 23:33:45 UTC,18338,0.0,25.61,374.0,2.0,0.0,
2019-01-25 23:43:32 UTC,18339,0.0,25.55,375.0,2.0,0.0,
2019-01-25 23:53:19 UTC,18340,0.0,25.44,377.0,2.0,0.0,
2019-01-26 00:03:06 UTC,18341,0.0,25.39,375.0,2.0,0.0,
2019-01-26 00:12:52 UTC,18342,0.0,25.28,374.0,2.0,0.0,
2019-01-26 00:22:39 UTC,18343,0.0,25.23,378.0,2.0,0.0,
2019-01-26 00:32:26 UTC,18344,0.0,25.12,377.0,2.0,0.0,
2019-01-26 00:42:12 UTC,18345,0.0,25.07,376.0,2.0,0.0,
2019-01-26 00:51:59 UTC,18346,0.0,25.01,377.0,2.0,0.0,
2019-01-26 01:01:45 UTC,18347,0.0,24.96,380.0,2.0,0.0,
2019-01-26 01:11:32 UTC,18348,0.0,24.85,379.0,2.0,0.0,
2019-01-26 01:21:18 UTC,18349,0.0,24.85,375.0,2.0,0.0,
2019-01-26 01:31:05 UTC,18350,0.0,24.74,381.0,2.0,0.0,
2019-01-26 01:40:52 UTC,18351,0.0,24.69,376.0,2.0,0.0,
2019-01-26 01:50:38 UTC,18352,0.0,24.69,381.0,2.0,0.0,
2019-01-26 02:00:25 UTC,18353,0.0,24.63,377.0,2.0,0.0,
2019-01-26 02:10:11 UTC,18354,0.0,24.63,377.0,2.0,0.0,
2019-01-26 02:19:58 UTC,18355,0.0,24.58,379.0,2.0,0.0,
2019-01-26 02:29:44 UTC,18356,0.0,24.53,376.0,2.0,0.0,
2019-01-26 02:39:31 UTC,18357,0.0,24.53,376.0,2.0,0.0,
2019-01-26 02:49:17 UTC,18358,0.0,24.47,376.0,2.0,0.0,
2019-01-26 02:59:04 UTC,18359,0.0,24.42,380.0,2.0,0.0,
2019-01-26 03:08:50 UTC,18360,0.0,24.36,377.0,2.0,0.0,
2019-01-26 03:18:37 UTC,18361,0.0,24.36,380.0,2.0,0.0,
2019-01-26 03:28:23 UTC,18362,0.0,24.26,379.0,2.0,0.0,
2019-01-26 03:38:09 UTC,18363,0.0,24.2,376.0,2.0,0.0,
2019-01-26 03:47:55 UTC,18364,0.0,24.15,381.0,2.0,0.0,
2019-01-26 03:57:42 UTC,18365,0.0,24.09,376.0,2.0,0.0,
2019-01-26 04:07:28 UTC,18366,0.0,24.04,379.0,2.0,0.0,
2019-01-26 04:17:14 UTC,18367,0.0,24.04,379.0,2.0,0.0,
2019-01-26 04:27:00 UTC,18368,0.0,23.98,380.0,2.0,0.0,
2019-01-26 04:36:46 UTC,18369,0.0,23.93,377.0,2.0,0.0,
2019-01-26 04:46:33 UTC,18370,0.0,23.93,380.0,2.0,0.0,
2019-01-26 04:56:19 UTC,18371,0.0,23.88,376.0,2.0,0.0,
2019-01-26 05:06:05 UTC,18372,0.0,23.82,379.0,2.0,0.0,
2019-01-26 05:15:51 UTC,18373,0.0,23.82,377.0,2.0,0.0,
2019-01-26 05:25:37 UTC,18374,0.0,23.82,378.0,2.0,0.0,
2019-01-26 05:35:24 UTC,18375,0.0,23.77,379.0,2.0,0.0,
2019-01-26 05:45:10 UTC,18376,0.0,23.77,381.0,2.0,0.0,
2019-01-26 05:54:56 UTC,18377,0.0,23.71,380.0,2.0,0.0,
2019-01-26 06:04:42 UTC,18378,0.0,23.66,380.0,2.0,0.0,
2019-01-26 06:14:28 UTC,18379,0.0,23.66,376.0,2.0,0.0,
2019-01-26 06:24:14 UTC,18380,0.0,23.61,377.0,2.0,0.0,
2019-01-26 06:34:00 UTC,18381,0.0,23.55,379.0,2.0,0.0,
2019-01-26 06:43:46 UTC,18382,0.0,23.5,376.0,2.0,0.0,
2019-01-26 06:53:32 UTC,18383,0.0,23.5,376.0,2.0,0.0,
2019-01-26 07:03:18 UTC,18384,0.0,23.44,376.0,2.0,0.0,
2019-01-26 07:13:04 UTC,18385,0.0,23.44,377.0,2.0,0.0,
2019-01-26 07:22:50 UTC,18386,0.0,23.39,380.0,2.0,0.0,
