created_at,field1,field2,field3,field4,field5,Time
2018-11-05 18:21:18 UTC,225.0,23.28,382.0,2.0,0.0,05/11/18 13:21:18
2018-11-05 18:31:03 UTC,223.0,23.28,383.0,2.0,0.0,05/11/18 13:31:03
2018-11-05 18:40:48 UTC,246.0,23.28,381.0,2.0,0.0,05/11/18 13:40:48
2018-11-05 18:50:34 UTC,292.0,23.28,382.0,2.0,0.0,05/11/18 13:50:34
2018-11-05 19:00:19 UTC,305.0,23.28,381.0,2.0,0.0,05/11/18 14:00:19
2018-11-05 19:10:04 UTC,228.0,23.34,381.0,2.0,0.0,05/11/18 14:10:04
2018-11-05 19:19:50 UTC,209.0,23.28,381.0,2.0,0.0,05/11/18 14:19:50
2018-11-05 19:29:35 UTC,241.0,23.34,381.0,2.0,0.0,05/11/18 14:29:35
2018-11-05 19:39:20 UTC,361.0,23.34,382.0,2.0,0.0,05/11/18 14:39:20
2018-11-05 19:49:06 UTC,218.0,23.39,380.0,2.0,0.0,05/11/18 14:49:06
2018-11-05 19:58:51 UTC,118.0,23.39,383.0,2.0,0.0,05/11/18 14:58:51
2018-11-05 20:08:36 UTC,119.0,23.39,381.0,2.0,0.0,05/11/18 15:08:36
2018-11-05 20:18:22 UTC,103.0,23.39,378.0,2.0,0.0,05/11/18 15:18:22
2018-11-05 20:28:07 UTC,91.0,23.39,380.0,2.0,0.0,05/11/18 15:28:07
2018-11-05 20:37:53 UTC,57.0,23.39,382.0,2.0,0.0,05/11/18 15:37:53
2018-11-05 20:47:38 UTC,48.0,23.34,381.0,2.0,0.0,05/11/18 15:47:38
2018-11-05 20:57:23 UTC,50.0,23.34,381.0,2.0,0.0,05/11/18 15:57:23
2018-11-05 21:07:09 UTC,95.0,23.34,381.0,2.0,0.0,05/11/18 16:07:09
2018-11-05 21:16:54 UTC,97.0,23.28,380.0,2.0,0.0,05/11/18 16:16:54
2018-11-05 21:26:39 UTC,115.0,23.28,381.0,2.0,0.0,05/11/18 16:26:39
2018-11-05 21:36:24 UTC,36.0,23.28,380.0,2.0,0.0,05/11/18 16:36:24
2018-11-05 21:46:10 UTC,18.0,23.28,381.0,2.0,0.0,05/11/18 16:46:10
2018-11-05 21:55:55 UTC,15.0,23.23,380.0,2.0,0.0,05/11/18 16:55:55
2018-11-05 22:05:40 UTC,19.0,23.17,384.0,2.0,0.0,05/11/18 17:05:40
2018-11-05 22:15:25 UTC,4.0,23.12,380.0,2.0,0.0,05/11/18 17:15:25
2018-11-05 22:25:11 UTC,6.0,23.12,381.0,2.0,0.0,05/11/18 17:25:11
2018-11-05 22:34:56 UTC,0.0,23.07,380.0,2.0,0.0,05/11/18 17:34:56
2018-11-05 22:44:41 UTC,0.0,23.01,382.0,2.0,0.0,05/11/18 17:44:41
2018-11-05 22:54:27 UTC,0.0,22.96,376.0,2.0,0.0,05/11/18 17:54:27
2018-11-05 23:04:11 UTC,0.0,22.96,381.0,2.0,0.0,05/11/18 18:04:11
2018-11-05 23:13:56 UTC,0.0,22.9,380.0,2.0,0.0,05/11/18 18:13:56
2018-11-05 23:23:41 UTC,0.0,22.85,380.0,2.0,0.0,05/11/18 18:23:41
2018-11-05 23:33:26 UTC,0.0,22.85,380.0,2.0,0.0,05/11/18 18:33:26
2018-11-05 23:43:11 UTC,0.0,22.8,378.0,2.0,0.0,05/11/18 18:43:11
2018-11-05 23:52:56 UTC,0.0,22.74,382.0,2.0,0.0,05/11/18 18:52:56
2018-11-06 00:02:41 UTC,0.0,22.69,382.0,2.0,0.0,05/11/18 19:02:41
2018-11-06 00:12:26 UTC,0.0,22.69,380.0,2.0,0.0,05/11/18 19:12:26
2018-11-06 00:22:11 UTC,0.0,22.63,380.0,2.0,0.0,05/11/18 19:22:11
2018-11-06 00:31:55 UTC,0.0,22.63,380.0,2.0,0.0,05/11/18 19:31:55
2018-11-06 00:41:40 UTC,0.0,22.63,379.0,2.0,0.0,05/11/18 19:41:40
2018-11-06 00:51:25 UTC,0.0,22.58,379.0,2.0,0.0,05/11/18 19:51:25
2018-11-06 01:01:10 UTC,0.0,22.58,381.0,2.0,0.0,05/11/18 20:01:10
2018-11-06 01:10:55 UTC,0.0,22.58,378.0,2.0,0.0,05/11/18 20:10:55
2018-11-06 01:20:40 UTC,0.0,22.52,382.0,2.0,0.0,05/11/18 20:20:40
2018-11-06 01:30:25 UTC,0.0,22.52,382.0,2.0,0.0,05/11/18 20:30:25
2018-11-06 01:40:10 UTC,0.0,22.47,379.0,2.0,0.0,05/11/18 20:40:10
2018-11-06 01:49:55 UTC,0.0,22.47,384.0,2.0,0.0,05/11/18 20:49:55
2018-11-06 01:59:40 UTC,0.0,22.47,382.0,2.0,0.0,05/11/18 20:59:40
2018-11-06 02:09:26 UTC,0.0,22.47,381.0,2.0,0.0,05/11/18 21:09:26
2018-11-06 02:19:10 UTC,0.0,22.42,380.0,2.0,0.0,05/11/18 21:19:10
2018-11-06 02:28:55 UTC,0.0,22.42,381.0,2.0,0.0,05/11/18 21:28:55
2018-11-06 02:38:40 UTC,0.0,22.42,381.0,2.0,0.0,05/11/18 21:38:40
2018-11-06 02:48:25 UTC,0.0,22.42,379.0,2.0,0.0,05/11/18 21:48:25
2018-11-06 02:58:09 UTC,0.0,22.42,380.0,2.0,0.0,05/11/18 21:58:09
2018-11-06 03:07:54 UTC,0.0,22.36,381.0,2.0,0.0,05/11/18 22:07:54
2018-11-06 03:17:39 UTC,0.0,22.42,380.0,2.0,0.0,05/11/18 22:17:39
2018-11-06 03:27:24 UTC,0.0,22.42,385.0,2.0,0.0,05/11/18 22:27:24
2018-11-06 03:37:10 UTC,0.0,22.36,382.0,2.0,0.0,05/11/18 22:37:10
2018-11-06 03:46:54 UTC,0.0,22.36,378.0,2.0,0.0,05/11/18 22:46:54
2018-11-06 03:56:39 UTC,0.0,22.36,380.0,2.0,0.0,05/11/18 22:56:39
2018-11-06 04:06:23 UTC,0.0,22.36,382.0,2.0,0.0,05/11/18 23:06:23
2018-11-06 04:16:09 UTC,0.0,22.36,379.0,2.0,0.0,05/11/18 23:16:09
2018-11-06 04:25:53 UTC,0.0,22.31,381.0,2.0,0.0,05/11/18 23:25:53
2018-11-06 04:35:38 UTC,0.0,22.31,380.0,2.0,0.0,05/11/18 23:35:38
2018-11-06 04:45:23 UTC,0.0,22.31,380.0,2.0,0.0,05/11/18 23:45:23
2018-11-06 04:55:08 UTC,0.0,22.25,381.0,2.0,0.0,05/11/18 23:55:08
2018-11-06 05:04:52 UTC,0.0,22.25,380.0,2.0,0.0,06/11/18 00:04:52
2018-11-06 05:14:37 UTC,0.0,22.2,381.0,2.0,0.0,06/11/18 00:14:37
2018-11-06 05:24:22 UTC,0.0,22.2,382.0,2.0,0.0,06/11/18 00:24:22
2018-11-06 05:34:07 UTC,0.0,22.2,379.0,2.0,0.0,06/11/18 00:34:07
2018-11-06 05:43:51 UTC,0.0,22.15,382.0,2.0,0.0,06/11/18 00:43:51
2018-11-06 05:53:36 UTC,0.0,22.15,381.0,2.0,0.0,06/11/18 00:53:36
2018-11-06 06:03:21 UTC,0.0,22.15,383.0,2.0,0.0,06/11/18 01:03:21
2018-11-06 06:13:08 UTC,0.0,22.09,380.0,2.0,0.0,06/11/18 01:13:08
2018-11-06 06:22:53 UTC,0.0,22.09,382.0,2.0,0.0,06/11/18 01:22:53
2018-11-06 06:32:35 UTC,0.0,22.09,380.0,2.0,0.0,06/11/18 01:32:35
2018-11-06 06:42:19 UTC,0.0,22.04,376.0,2.0,0.0,06/11/18 01:42:19
2018-11-06 06:52:04 UTC,0.0,22.04,382.0,2.0,0.0,06/11/18 01:52:04
2018-11-06 07:01:49 UTC,0.0,21.98,380.0,2.0,0.0,06/11/18 02:01:49
2018-11-06 07:11:33 UTC,0.0,21.93,381.0,2.0,0.0,06/11/18 02:11:33
2018-11-06 07:21:22 UTC,0.0,21.93,380.0,2.0,0.0,06/11/18 02:21:22
2018-11-06 07:31:03 UTC,0.0,21.93,377.0,2.0,0.0,06/11/18 02:31:03
2018-11-06 07:40:47 UTC,0.0,21.88,382.0,2.0,0.0,06/11/18 02:40:47
2018-11-06 07:50:32 UTC,0.0,21.82,379.0,2.0,0.0,06/11/18 02:50:32
2018-11-06 08:00:17 UTC,0.0,21.82,376.0,1.0,0.0,06/11/18 03:00:17
2018-11-06 08:10:01 UTC,0.0,21.77,370.0,2.0,0.0,06/11/18 03:10:01
2018-11-06 08:19:46 UTC,0.0,21.77,381.0,2.0,0.0,06/11/18 03:19:46
2018-11-06 08:29:30 UTC,0.0,21.71,381.0,2.0,0.0,06/11/18 03:29:30
2018-11-06 08:39:14 UTC,0.0,21.71,385.0,2.0,0.0,06/11/18 03:39:14
2018-11-06 08:48:59 UTC,0.0,21.71,383.0,2.0,0.0,06/11/18 03:48:59
2018-11-06 08:58:44 UTC,0.0,21.66,372.0,1.0,0.0,06/11/18 03:58:44
2018-11-06 09:08:28 UTC,0.0,21.66,374.0,2.0,0.0,06/11/18 04:08:28
2018-11-06 09:18:13 UTC,0.0,21.66,381.0,2.0,0.0,06/11/18 04:18:13
2018-11-06 09:27:57 UTC,0.0,21.61,383.0,2.0,0.0,06/11/18 04:27:57
2018-11-06 09:37:42 UTC,0.0,21.61,374.0,2.0,0.0,06/11/18 04:37:42
2018-11-06 09:47:27 UTC,0.0,21.61,374.0,2.0,0.0,06/11/18 04:47:27
2018-11-06 09:57:13 UTC,0.0,21.55,374.0,2.0,0.0,06/11/18 04:57:13
2018-11-06 10:06:57 UTC,0.0,21.55,378.0,1.0,0.0,06/11/18 05:06:57
2018-11-06 10:16:41 UTC,0.0,21.55,382.0,2.0,0.0,06/11/18 05:16:41
2018-11-06 10:26:25 UTC,0.0,21.55,384.0,2.0,0.0,06/11/18 05:26:25
2018-11-06 10:36:10 UTC,0.0,21.5,379.0,2.0,0.0,06/11/18 05:36:10
2018-11-06 10:45:54 UTC,14.0,21.5,379.0,2.0,0.0,06/11/18 05:45:54
2018-11-06 10:55:39 UTC,6.0,21.5,377.0,2.0,0.0,06/11/18 05:55:39
2018-11-06 11:05:23 UTC,24.0,21.5,381.0,2.0,0.0,06/11/18 06:05:23
2018-11-06 11:15:10 UTC,22.0,21.44,382.0,2.0,0.0,06/11/18 06:15:10
2018-11-06 11:24:52 UTC,32.0,21.5,382.0,2.0,0.0,06/11/18 06:24:52
2018-11-06 11:34:37 UTC,35.0,21.5,383.0,2.0,0.0,06/11/18 06:34:37
2018-11-06 11:44:21 UTC,55.0,21.44,382.0,2.0,0.0,06/11/18 06:44:21
2018-11-06 11:54:06 UTC,54.0,21.5,376.0,2.0,0.0,06/11/18 06:54:06
2018-11-06 12:03:50 UTC,118.0,21.5,382.0,2.0,0.0,06/11/18 07:03:50
2018-11-06 12:13:35 UTC,158.0,21.5,383.0,2.0,0.0,06/11/18 07:13:35
2018-11-06 12:23:20 UTC,93.0,21.55,374.0,2.0,0.0,06/11/18 07:23:20
2018-11-06 12:33:05 UTC,140.0,21.61,379.0,2.0,0.0,06/11/18 07:33:05
2018-11-06 12:42:49 UTC,196.0,21.66,381.0,2.0,0.0,06/11/18 07:42:49
2018-11-06 12:52:34 UTC,285.0,21.71,379.0,2.0,0.0,06/11/18 07:52:34
2018-11-06 13:02:19 UTC,299.0,21.82,384.0,2.0,0.0,06/11/18 08:02:19
2018-11-06 13:12:04 UTC,218.0,21.93,381.0,2.0,0.0,06/11/18 08:12:04
2018-11-06 13:21:49 UTC,242.0,22.04,383.0,2.0,0.0,06/11/18 08:21:49
2018-11-06 13:31:34 UTC,270.0,22.15,383.0,2.0,0.0,06/11/18 08:31:34
2018-11-06 13:41:19 UTC,231.0,22.25,382.0,2.0,0.0,06/11/18 08:41:19
2018-11-06 13:51:04 UTC,177.0,22.31,384.0,2.0,0.0,06/11/18 08:51:04
2018-11-06 14:00:49 UTC,254.0,22.36,384.0,2.0,0.0,06/11/18 09:00:49
2018-11-06 14:10:34 UTC,205.0,22.42,381.0,2.0,0.0,06/11/18 09:10:34
2018-11-06 14:20:19 UTC,301.0,22.52,383.0,2.0,0.0,06/11/18 09:20:19
2018-11-06 14:30:05 UTC,267.0,22.58,384.0,2.0,0.0,06/11/18 09:30:05
2018-11-06 14:39:50 UTC,331.0,22.63,368.0,2.0,0.0,06/11/18 09:39:50
2018-11-06 14:49:35 UTC,344.0,22.69,372.0,2.0,0.0,06/11/18 09:49:35
2018-11-06 14:59:21 UTC,374.0,22.74,382.0,2.0,0.0,06/11/18 09:59:21
2018-11-06 15:09:06 UTC,303.0,22.85,384.0,2.0,0.0,06/11/18 10:09:06
2018-11-06 15:18:51 UTC,345.0,22.9,383.0,2.0,0.0,06/11/18 10:18:51
2018-11-06 15:28:37 UTC,362.0,22.96,382.0,2.0,0.0,06/11/18 10:28:37
2018-11-06 15:38:22 UTC,326.0,22.96,383.0,2.0,0.0,06/11/18 10:38:22
2018-11-06 15:48:08 UTC,485.0,23.01,380.0,2.0,0.0,06/11/18 10:48:08
2018-11-06 15:57:53 UTC,559.0,23.12,383.0,2.0,0.0,06/11/18 10:57:53
2018-11-06 16:07:39 UTC,309.0,23.17,384.0,2.0,0.0,06/11/18 11:07:39
2018-11-06 16:17:25 UTC,269.0,23.23,383.0,2.0,0.0,06/11/18 11:17:25
2018-11-06 16:27:10 UTC,239.0,23.28,382.0,2.0,0.0,06/11/18 11:27:10
2018-11-06 16:36:55 UTC,326.0,23.34,377.0,2.0,0.0,06/11/18 11:36:55
2018-11-06 16:46:41 UTC,259.0,23.39,383.0,2.0,0.0,06/11/18 11:46:41
2018-11-06 16:56:27 UTC,335.0,23.44,383.0,2.0,0.0,06/11/18 11:56:27
2018-11-06 17:06:12 UTC,501.0,23.5,384.0,2.0,0.0,06/11/18 12:06:12
2018-11-06 17:15:58 UTC,411.0,23.55,382.0,2.0,0.0,06/11/18 12:15:58
2018-11-06 17:25:43 UTC,264.0,23.61,383.0,2.0,0.0,06/11/18 12:25:43
2018-11-06 17:35:29 UTC,330.0,23.66,382.0,2.0,0.0,06/11/18 12:35:29
2018-11-06 17:45:15 UTC,335.0,23.66,383.0,2.0,0.0,06/11/18 12:45:15
2018-11-06 17:55:01 UTC,329.0,23.71,386.0,2.0,0.0,06/11/18 12:55:01
2018-11-06 18:04:46 UTC,307.0,23.82,384.0,2.0,0.0,06/11/18 13:04:46
2018-11-06 18:14:32 UTC,477.0,23.88,376.0,2.0,0.0,06/11/18 13:14:32
2018-11-06 18:24:18 UTC,356.0,23.93,385.0,2.0,0.0,06/11/18 13:24:18
2018-11-06 18:34:04 UTC,458.0,24.04,386.0,2.0,0.0,06/11/18 13:34:04
2018-11-06 18:43:50 UTC,309.0,24.09,383.0,2.0,0.0,06/11/18 13:43:50
2018-11-06 18:53:36 UTC,195.0,24.15,384.0,2.0,0.0,06/11/18 13:53:36
2018-11-06 19:03:22 UTC,242.0,24.15,384.0,2.0,0.0,06/11/18 14:03:22
2018-11-06 19:13:08 UTC,289.0,24.15,382.0,2.0,0.0,06/11/18 14:13:08
2018-11-06 19:22:53 UTC,243.0,24.15,384.0,2.0,0.0,06/11/18 14:22:53
2018-11-06 19:32:39 UTC,213.0,24.15,387.0,2.0,0.0,06/11/18 14:32:39
2018-11-06 19:42:25 UTC,193.0,24.2,382.0,2.0,0.0,06/11/18 14:42:25
2018-11-06 19:52:11 UTC,187.0,24.2,376.0,2.0,0.0,06/11/18 14:52:11
2018-11-06 20:01:57 UTC,187.0,24.2,385.0,2.0,0.0,06/11/18 15:01:57
2018-11-06 20:11:42 UTC,137.0,24.2,381.0,2.0,0.0,06/11/18 15:11:42
2018-11-06 20:21:28 UTC,122.0,24.2,382.0,2.0,0.0,06/11/18 15:21:28
2018-11-06 20:31:15 UTC,135.0,24.2,382.0,2.0,0.0,06/11/18 15:31:15
2018-11-06 20:41:00 UTC,210.0,24.15,382.0,2.0,0.0,06/11/18 15:41:00
2018-11-06 20:50:45 UTC,157.0,24.15,382.0,2.0,0.0,06/11/18 15:50:45
2018-11-06 21:00:31 UTC,136.0,24.15,384.0,2.0,0.0,06/11/18 16:00:31
2018-11-06 21:10:17 UTC,106.0,24.09,383.0,2.0,0.0,06/11/18 16:10:17
2018-11-06 21:20:02 UTC,90.0,24.09,383.0,2.0,0.0,06/11/18 16:20:02
2018-11-06 21:29:48 UTC,93.0,24.09,384.0,2.0,0.0,06/11/18 16:29:48
2018-11-06 21:39:33 UTC,76.0,24.04,383.0,2.0,0.0,06/11/18 16:39:33
2018-11-06 21:49:19 UTC,88.0,24.04,383.0,2.0,0.0,06/11/18 16:49:19
2018-11-06 21:59:04 UTC,82.0,24.04,386.0,2.0,0.0,06/11/18 16:59:04
2018-11-06 22:08:50 UTC,54.0,23.98,385.0,2.0,0.0,06/11/18 17:08:50
2018-11-06 22:18:35 UTC,9.0,23.98,384.0,2.0,0.0,06/11/18 17:18:35
2018-11-06 22:28:20 UTC,24.0,23.98,383.0,2.0,0.0,06/11/18 17:28:20
2018-11-06 22:38:06 UTC,14.0,23.93,386.0,2.0,0.0,06/11/18 17:38:06
2018-11-06 22:47:51 UTC,0.0,23.93,380.0,2.0,0.0,06/11/18 17:47:51
2018-11-06 22:57:37 UTC,0.0,23.88,383.0,2.0,0.0,06/11/18 17:57:37
2018-11-06 23:07:22 UTC,0.0,23.82,382.0,2.0,0.0,06/11/18 18:07:22
2018-11-06 23:17:07 UTC,0.0,23.77,382.0,2.0,0.0,06/11/18 18:17:07
2018-11-06 23:26:52 UTC,0.0,23.71,382.0,2.0,0.0,06/11/18 18:26:52
2018-11-06 23:36:37 UTC,0.0,23.71,382.0,2.0,0.0,06/11/18 18:36:37
2018-11-06 23:46:23 UTC,0.0,23.66,382.0,2.0,0.0,06/11/18 18:46:23
2018-11-06 23:56:08 UTC,0.0,23.61,381.0,2.0,0.0,06/11/18 18:56:08
2018-11-07 00:05:53 UTC,0.0,23.55,380.0,2.0,0.0,06/11/18 19:05:53
2018-11-07 00:15:38 UTC,0.0,23.5,381.0,2.0,0.0,06/11/18 19:15:38
2018-11-07 00:25:23 UTC,0.0,23.5,382.0,2.0,0.0,06/11/18 19:25:23
2018-11-07 00:35:08 UTC,0.0,23.39,381.0,2.0,0.0,06/11/18 19:35:08
2018-11-07 00:44:53 UTC,0.0,23.39,372.0,2.0,0.0,06/11/18 19:44:53
2018-11-07 00:54:38 UTC,0.0,23.34,382.0,2.0,0.0,06/11/18 19:54:38
2018-11-07 01:04:23 UTC,0.0,23.28,382.0,2.0,0.0,06/11/18 20:04:23
2018-11-07 01:14:08 UTC,0.0,23.23,379.0,2.0,0.0,06/11/18 20:14:08
2018-11-07 01:23:53 UTC,0.0,23.17,382.0,2.0,0.0,06/11/18 20:23:53
2018-11-07 01:33:38 UTC,0.0,23.12,382.0,2.0,0.0,06/11/18 20:33:38
2018-11-07 01:43:23 UTC,0.0,23.12,381.0,2.0,0.0,06/11/18 20:43:23
2018-11-07 01:53:08 UTC,0.0,23.07,381.0,2.0,0.0,06/11/18 20:53:08
2018-11-07 02:02:53 UTC,0.0,23.01,381.0,2.0,0.0,06/11/18 21:02:53
2018-11-07 02:12:37 UTC,0.0,22.96,381.0,2.0,0.0,06/11/18 21:12:37
2018-11-07 02:22:23 UTC,0.0,22.9,381.0,2.0,0.0,06/11/18 21:22:23
2018-11-07 02:32:07 UTC,0.0,22.9,384.0,2.0,0.0,06/11/18 21:32:07
2018-11-07 02:41:52 UTC,0.0,22.85,381.0,2.0,0.0,06/11/18 21:41:52
2018-11-07 02:51:37 UTC,0.0,22.8,383.0,2.0,0.0,06/11/18 21:51:37
2018-11-07 03:01:22 UTC,0.0,22.74,381.0,2.0,0.0,06/11/18 22:01:22
2018-11-07 03:11:06 UTC,0.0,22.69,381.0,2.0,0.0,06/11/18 22:11:06
2018-11-07 03:20:51 UTC,0.0,22.69,381.0,2.0,0.0,06/11/18 22:20:51
2018-11-07 03:30:36 UTC,0.0,22.63,382.0,2.0,0.0,06/11/18 22:30:36
2018-11-07 03:40:21 UTC,0.0,22.63,377.0,2.0,0.0,06/11/18 22:40:21
2018-11-07 03:59:50 UTC,0.0,22.52,384.0,2.0,0.0,06/11/18 22:59:50
2018-11-07 04:09:35 UTC,0.0,22.47,383.0,2.0,0.0,06/11/18 23:09:35
2018-11-07 04:19:20 UTC,0.0,22.47,374.0,2.0,0.0,06/11/18 23:19:20
2018-11-07 04:29:10 UTC,0.0,22.42,376.0,2.0,0.0,06/11/18 23:29:10
2018-11-07 04:38:53 UTC,0.0,22.36,383.0,2.0,0.0,06/11/18 23:38:53
2018-11-07 04:48:34 UTC,0.0,22.31,385.0,2.0,0.0,06/11/18 23:48:34
2018-11-07 04:58:24 UTC,0.0,22.25,383.0,2.0,0.0,06/11/18 23:58:24
2018-11-07 05:08:03 UTC,0.0,22.2,383.0,2.0,0.0,07/11/18 00:08:03
2018-11-07 05:17:51 UTC,0.0,22.2,383.0,2.0,0.0,07/11/18 00:17:51
2018-11-07 05:27:32 UTC,0.0,22.15,385.0,2.0,0.0,07/11/18 00:27:32
2018-11-07 05:37:17 UTC,0.0,22.09,383.0,2.0,0.0,07/11/18 00:37:17
2018-11-07 05:47:01 UTC,0.0,22.04,383.0,2.0,0.0,07/11/18 00:47:01
2018-11-07 05:56:46 UTC,0.0,21.98,383.0,2.0,0.0,07/11/18 00:56:46
2018-11-07 06:06:30 UTC,0.0,21.98,383.0,2.0,0.0,07/11/18 01:06:30
2018-11-07 06:16:15 UTC,0.0,21.93,383.0,2.0,0.0,07/11/18 01:16:15
2018-11-07 06:25:59 UTC,0.0,21.93,383.0,2.0,0.0,07/11/18 01:25:59
2018-11-07 06:35:43 UTC,0.0,21.88,383.0,2.0,0.0,07/11/18 01:35:43
2018-11-07 06:45:28 UTC,0.0,21.88,383.0,2.0,0.0,07/11/18 01:45:28
2018-11-07 06:55:12 UTC,0.0,21.82,384.0,2.0,0.0,07/11/18 01:55:12
2018-11-07 07:04:57 UTC,0.0,21.82,383.0,2.0,0.0,07/11/18 02:04:57
2018-11-07 07:14:41 UTC,0.0,21.77,384.0,2.0,0.0,07/11/18 02:14:41
2018-11-07 07:24:25 UTC,0.0,21.77,383.0,2.0,0.0,07/11/18 02:24:25
2018-11-07 07:34:10 UTC,0.0,21.77,384.0,2.0,0.0,07/11/18 02:34:10
2018-11-07 07:43:55 UTC,0.0,21.71,383.0,2.0,0.0,07/11/18 02:43:55
2018-11-07 07:53:39 UTC,0.0,21.71,384.0,2.0,0.0,07/11/18 02:53:39
2018-11-07 08:03:24 UTC,0.0,21.66,384.0,2.0,0.0,07/11/18 03:03:24
2018-11-07 08:13:10 UTC,0.0,21.66,380.0,2.0,0.0,07/11/18 03:13:10
2018-11-07 08:22:52 UTC,0.0,21.66,382.0,2.0,0.0,07/11/18 03:22:52
2018-11-07 08:32:40 UTC,0.0,21.66,382.0,2.0,0.0,07/11/18 03:32:40
2018-11-07 08:42:22 UTC,0.0,21.61,382.0,2.0,0.0,07/11/18 03:42:22
2018-11-07 08:52:06 UTC,0.0,21.61,385.0,2.0,0.0,07/11/18 03:52:06
2018-11-07 09:01:50 UTC,0.0,21.61,383.0,2.0,0.0,07/11/18 04:01:50
2018-11-07 09:11:35 UTC,0.0,21.61,377.0,2.0,0.0,07/11/18 04:11:35
2018-11-07 09:21:19 UTC,0.0,21.55,383.0,2.0,0.0,07/11/18 04:21:19
2018-11-07 09:31:04 UTC,0.0,21.55,383.0,2.0,0.0,07/11/18 04:31:04
2018-11-07 09:40:48 UTC,0.0,21.55,381.0,2.0,0.0,07/11/18 04:40:48
2018-11-07 10:00:21 UTC,0.0,21.55,382.0,2.0,0.0,07/11/18 05:00:21
2018-11-07 10:10:02 UTC,0.0,21.55,383.0,2.0,0.0,07/11/18 05:10:02
2018-11-07 10:29:31 UTC,0.0,21.55,383.0,2.0,0.0,07/11/18 05:29:31
2018-11-07 10:39:16 UTC,0.0,21.55,380.0,2.0,0.0,07/11/18 05:39:16
2018-11-07 10:49:00 UTC,6.0,21.55,384.0,2.0,0.0,07/11/18 05:49:00
2018-11-07 10:58:44 UTC,13.0,21.55,382.0,2.0,0.0,07/11/18 05:58:44
2018-11-07 11:08:29 UTC,26.0,21.61,383.0,2.0,0.0,07/11/18 06:08:29
2018-11-07 11:18:14 UTC,36.0,21.55,385.0,2.0,0.0,07/11/18 06:18:14
2018-11-07 11:27:58 UTC,45.0,21.61,381.0,2.0,0.0,07/11/18 06:27:58
2018-11-07 11:37:43 UTC,58.0,21.61,380.0,2.0,0.0,07/11/18 06:37:43
2018-11-07 11:47:27 UTC,63.0,21.61,384.0,2.0,0.0,07/11/18 06:47:27
2018-11-07 11:57:11 UTC,78.0,21.61,383.0,2.0,0.0,07/11/18 06:57:11
2018-11-07 12:06:56 UTC,63.0,21.61,383.0,2.0,0.0,07/11/18 07:06:56
2018-11-07 12:16:41 UTC,95.0,21.66,385.0,2.0,0.0,07/11/18 07:16:41
2018-11-07 12:26:25 UTC,89.0,21.66,384.0,2.0,0.0,07/11/18 07:26:25
2018-11-07 12:36:10 UTC,79.0,21.71,383.0,2.0,0.0,07/11/18 07:36:10
2018-11-07 12:45:55 UTC,136.0,21.77,384.0,2.0,0.0,07/11/18 07:45:55
2018-11-07 12:55:39 UTC,169.0,21.88,383.0,2.0,0.0,07/11/18 07:55:39
2018-11-07 13:05:24 UTC,200.0,21.98,384.0,2.0,0.0,07/11/18 08:05:24
2018-11-07 13:15:09 UTC,207.0,22.09,383.0,2.0,0.0,07/11/18 08:15:09
2018-11-07 13:24:54 UTC,247.0,22.25,385.0,2.0,0.0,07/11/18 08:24:54
2018-11-07 13:34:39 UTC,235.0,22.36,384.0,2.0,0.0,07/11/18 08:34:39
2018-11-07 13:44:25 UTC,242.0,22.47,383.0,2.0,0.0,07/11/18 08:44:25
2018-11-07 13:54:11 UTC,296.0,22.58,388.0,2.0,0.0,07/11/18 08:54:11
2018-11-07 14:03:56 UTC,325.0,22.69,384.0,2.0,0.0,07/11/18 09:03:56
2018-11-07 14:13:40 UTC,311.0,22.8,383.0,2.0,0.0,07/11/18 09:13:40
2018-11-07 14:23:26 UTC,366.0,22.96,383.0,2.0,0.0,07/11/18 09:23:26
2018-11-07 14:33:12 UTC,331.0,23.07,386.0,2.0,0.0,07/11/18 09:33:12
2018-11-07 14:42:57 UTC,351.0,23.12,384.0,2.0,0.0,07/11/18 09:42:57
2018-11-07 14:52:43 UTC,368.0,23.23,384.0,2.0,0.0,07/11/18 09:52:43
2018-11-07 15:02:28 UTC,299.0,23.28,382.0,2.0,0.0,07/11/18 10:02:28
2018-11-07 15:12:14 UTC,414.0,23.39,384.0,2.0,0.0,07/11/18 10:12:14
2018-11-07 15:22:00 UTC,264.0,23.5,382.0,2.0,0.0,07/11/18 10:22:00
2018-11-07 15:31:46 UTC,246.0,23.5,383.0,2.0,0.0,07/11/18 10:31:46
2018-11-07 15:41:31 UTC,275.0,23.55,382.0,2.0,0.0,07/11/18 10:41:31
2018-11-07 15:51:17 UTC,359.0,23.61,383.0,2.0,0.0,07/11/18 10:51:17
2018-11-07 16:01:02 UTC,402.0,23.71,385.0,2.0,0.0,07/11/18 11:01:02
2018-11-07 16:10:48 UTC,246.0,23.77,385.0,2.0,0.0,07/11/18 11:10:48
2018-11-07 16:20:34 UTC,308.0,23.77,383.0,2.0,0.0,07/11/18 11:20:34
2018-11-07 16:30:20 UTC,135.0,23.82,386.0,2.0,0.0,07/11/18 11:30:20
2018-11-07 16:40:06 UTC,199.0,23.82,374.0,2.0,0.0,07/11/18 11:40:06
2018-11-07 16:49:51 UTC,271.0,23.82,383.0,2.0,0.0,07/11/18 11:49:51
2018-11-07 16:59:37 UTC,294.0,23.82,383.0,2.0,0.0,07/11/18 11:59:37
