created_at,entry_id,field1,field2,field3,field4,field5,field6
2019-04-13 08:43:10 -05,7168,216.0,23.07,361.0,2.0,0.0,""
2019-04-13 08:53:08 -05,7169,231.0,23.23,361.0,2.0,0.0,""
2019-04-13 09:03:07 -05,7170,239.0,23.34,360.0,2.0,0.0,""
2019-04-13 09:13:06 -05,7171,250.0,23.44,357.0,2.0,0.0,""
2019-04-13 09:23:05 -05,7172,262.0,23.61,361.0,2.0,0.0,""
2019-04-13 09:33:04 -05,7173,265.0,23.77,362.0,2.0,0.0,""
2019-04-13 09:43:03 -05,7174,290.0,23.93,357.0,2.0,0.0,""
2019-04-13 09:53:02 -05,7175,310.0,24.09,357.0,2.0,0.0,""
2019-04-13 10:03:01 -05,7176,321.0,24.2,364.0,2.0,0.0,""
2019-04-13 10:13:01 -05,7177,390.0,24.26,359.0,2.0,0.0,""
2019-04-13 10:23:00 -05,7178,361.0,24.31,360.0,2.0,0.0,""
2019-04-13 10:32:59 -05,7179,340.0,24.36,359.0,2.0,0.0,""
2019-04-13 10:42:59 -05,7180,417.0,24.53,359.0,2.0,0.0,""
2019-04-13 10:52:58 -05,7181,351.0,24.69,361.0,2.0,0.0,""
2019-04-13 11:02:58 -05,7182,336.0,24.8,358.0,2.0,0.0,""
2019-04-13 11:12:57 -05,7183,337.0,24.9,357.0,2.0,0.0,""
2019-04-13 11:22:57 -05,7184,341.0,25.01,358.0,2.0,0.0,""
2019-04-13 11:32:56 -05,7185,281.0,25.07,362.0,2.0,0.0,""
2019-04-13 11:42:56 -05,7186,304.0,25.23,362.0,2.0,0.0,""
2019-04-13 11:52:55 -05,7187,275.0,25.23,359.0,2.0,0.0,""
2019-04-13 12:02:55 -05,7188,310.0,25.34,362.0,2.0,0.0,""
2019-04-13 12:13:06 -05,7189,255.0,25.39,362.0,2.0,0.0,""
2019-04-13 12:22:55 -05,7190,304.0,25.44,363.0,2.0,0.0,""
2019-04-13 12:32:54 -05,7191,258.0,25.39,359.0,2.0,0.0,""
2019-04-13 12:42:54 -05,7192,322.0,25.34,364.0,2.0,0.0,""
2019-04-13 12:52:54 -05,7193,308.0,25.39,359.0,2.0,0.0,""
2019-04-13 13:02:54 -05,7194,316.0,25.44,358.0,2.0,0.0,""
2019-04-13 13:12:53 -05,7195,285.0,25.44,360.0,2.0,0.0,""
2019-04-13 13:22:53 -05,7196,263.0,25.39,359.0,2.0,0.0,""
2019-04-13 13:32:53 -05,7197,322.0,25.34,364.0,2.0,0.0,""
2019-04-13 13:42:52 -05,7198,273.0,25.39,359.0,2.0,0.0,""
2019-04-13 13:52:52 -05,7199,302.0,25.39,362.0,2.0,0.0,""
2019-04-13 14:02:52 -05,7200,318.0,25.44,365.0,2.0,0.0,""
2019-04-13 14:12:51 -05,7201,372.0,25.44,365.0,2.0,0.0,""
2019-04-13 14:22:51 -05,7202,351.0,25.44,360.0,2.0,0.0,""
2019-04-13 14:32:51 -05,7203,375.0,25.5,362.0,2.0,0.0,""
2019-04-13 14:42:50 -05,7204,239.0,25.5,363.0,2.0,0.0,""
2019-04-13 14:52:50 -05,7205,373.0,25.5,363.0,2.0,0.0,""
2019-04-13 15:02:50 -05,7206,306.0,25.55,360.0,2.0,0.0,""
2019-04-13 15:12:50 -05,7207,292.0,25.5,364.0,2.0,0.0,""
2019-04-13 15:22:49 -05,7208,299.0,25.44,365.0,2.0,0.0,""
2019-04-13 15:32:49 -05,7209,138.0,25.44,360.0,2.0,0.0,""
2019-04-13 15:42:48 -05,7210,104.0,25.39,365.0,2.0,0.0,""
2019-04-13 15:52:48 -05,7211,94.0,25.34,362.0,2.0,0.0,""
2019-04-13 16:02:47 -05,7212,83.0,25.28,362.0,2.0,0.0,""
2019-04-13 16:12:47 -05,7213,109.0,25.28,365.0,2.0,0.0,""
2019-04-13 16:22:46 -05,7214,143.0,25.28,361.0,2.0,0.0,""
2019-04-13 16:32:45 -05,7215,98.0,25.28,363.0,2.0,0.0,""
2019-04-13 16:42:44 -05,7216,73.0,25.23,360.0,2.0,0.0,""
2019-04-13 16:52:44 -05,7217,44.0,25.17,363.0,2.0,0.0,""
2019-04-13 17:02:43 -05,7218,58.0,25.17,360.0,2.0,0.0,""
2019-04-13 17:12:42 -05,7219,41.0,25.12,360.0,2.0,0.0,""
2019-04-13 17:22:41 -05,7220,32.0,25.07,360.0,2.0,0.0,""
2019-04-13 17:32:40 -05,7221,26.0,25.01,364.0,2.0,0.0,""
2019-04-13 17:42:39 -05,7222,9.0,24.96,362.0,2.0,0.0,""
2019-04-13 17:52:38 -05,7223,6.0,24.85,363.0,2.0,0.0,""
2019-04-13 18:02:37 -05,7224,0.0,24.8,364.0,2.0,0.0,""
2019-04-13 18:12:36 -05,7225,0.0,24.74,361.0,2.0,0.0,""
2019-04-13 18:22:35 -05,7226,0.0,24.69,365.0,2.0,0.0,""
2019-04-13 18:32:34 -05,7227,0.0,24.58,365.0,2.0,0.0,""
2019-04-13 18:42:33 -05,7228,0.0,24.53,366.0,2.0,0.0,""
2019-04-13 18:52:32 -05,7229,0.0,24.47,367.0,2.0,0.0,""
2019-04-13 19:02:30 -05,7230,0.0,24.42,362.0,2.0,0.0,""
2019-04-13 19:12:29 -05,7231,0.0,24.36,364.0,2.0,0.0,""
2019-04-13 19:22:28 -05,7232,0.0,24.31,363.0,2.0,0.0,""
2019-04-13 19:32:26 -05,7233,0.0,24.26,364.0,2.0,0.0,""
2019-04-13 19:42:25 -05,7234,0.0,24.26,366.0,2.0,0.0,""
2019-04-13 19:52:24 -05,7235,0.0,24.2,364.0,2.0,0.0,""
2019-04-13 20:02:22 -05,7236,0.0,24.15,365.0,2.0,0.0,""
2019-04-13 20:12:21 -05,7237,0.0,24.09,364.0,2.0,0.0,""
2019-04-13 20:22:20 -05,7238,0.0,24.04,366.0,2.0,0.0,""
2019-04-13 20:32:18 -05,7239,0.0,23.93,365.0,2.0,0.0,""
2019-04-13 20:42:17 -05,7240,0.0,23.93,365.0,2.0,0.0,""
2019-04-13 20:52:15 -05,7241,0.0,23.82,363.0,2.0,0.0,""
2019-04-13 21:02:14 -05,7242,0.0,23.77,364.0,2.0,0.0,""
2019-04-13 21:12:12 -05,7243,0.0,23.71,363.0,2.0,0.0,""
2019-04-13 21:22:11 -05,7244,0.0,23.66,364.0,2.0,0.0,""
2019-04-13 21:32:09 -05,7245,0.0,23.61,366.0,2.0,0.0,""
2019-04-13 21:42:07 -05,7246,0.0,23.55,367.0,2.0,0.0,""
2019-04-13 21:52:06 -05,7247,0.0,23.55,367.0,2.0,0.0,""
2019-04-13 22:02:04 -05,7248,0.0,23.5,368.0,2.0,0.0,""
2019-04-13 22:12:03 -05,7249,0.0,23.5,367.0,2.0,0.0,""
2019-04-13 22:22:01 -05,7250,0.0,23.44,367.0,2.0,0.0,""
2019-04-13 22:31:59 -05,7251,0.0,23.44,368.0,2.0,0.0,""
2019-04-13 22:41:58 -05,7252,0.0,23.39,369.0,2.0,0.0,""
2019-04-13 22:51:56 -05,7253,0.0,23.39,368.0,2.0,0.0,""
2019-04-13 23:01:54 -05,7254,0.0,23.34,364.0,2.0,0.0,""
2019-04-13 23:11:53 -05,7255,0.0,23.34,366.0,2.0,0.0,""
2019-04-13 23:21:51 -05,7256,0.0,23.23,368.0,2.0,0.0,""
2019-04-13 23:31:49 -05,7257,0.0,23.17,368.0,2.0,0.0,""
2019-04-13 23:41:48 -05,7258,0.0,23.17,367.0,2.0,0.0,""
2019-04-13 23:51:46 -05,7259,0.0,23.12,368.0,2.0,0.0,""
2019-04-14 00:01:44 -05,7260,0.0,23.12,369.0,2.0,0.0,""
2019-04-14 00:11:42 -05,7261,0.0,23.01,365.0,2.0,0.0,""
2019-04-14 00:21:41 -05,7262,0.0,22.96,365.0,2.0,0.0,""
2019-04-14 00:31:39 -05,7263,0.0,22.9,366.0,2.0,0.0,""
2019-04-14 00:41:37 -05,7264,0.0,22.85,366.0,2.0,0.0,""
2019-04-14 00:51:35 -05,7265,0.0,22.8,366.0,2.0,0.0,""
2019-04-14 01:01:33 -05,7266,0.0,22.8,368.0,2.0,0.0,""
2019-04-14 01:11:31 -05,7267,0.0,22.8,365.0,2.0,0.0,""
2019-04-14 01:21:30 -05,7268,0.0,22.74,368.0,2.0,0.0,""
2019-04-14 01:31:28 -05,7269,0.0,22.74,370.0,2.0,0.0,""
2019-04-14 01:41:26 -05,7270,0.0,22.69,370.0,2.0,0.0,""
2019-04-14 01:51:24 -05,7271,0.0,22.69,367.0,2.0,0.0,""
2019-04-14 02:01:22 -05,7272,0.0,22.63,366.0,2.0,0.0,""
2019-04-14 02:11:20 -05,7273,0.0,22.63,367.0,2.0,0.0,""
2019-04-14 02:21:18 -05,7274,0.0,22.63,369.0,2.0,0.0,""
2019-04-14 02:31:16 -05,7275,0.0,22.58,370.0,2.0,0.0,""
2019-04-14 02:41:15 -05,7276,0.0,22.58,369.0,2.0,0.0,""
2019-04-14 02:51:13 -05,7277,0.0,22.52,367.0,2.0,0.0,""
2019-04-14 03:01:11 -05,7278,0.0,22.52,366.0,2.0,0.0,""
2019-04-14 03:11:09 -05,7279,0.0,22.42,366.0,2.0,0.0,""
2019-04-14 03:21:07 -05,7280,0.0,22.42,366.0,2.0,0.0,""
2019-04-14 03:31:05 -05,7281,0.0,22.36,368.0,2.0,0.0,""
2019-04-14 03:41:03 -05,7282,0.0,22.31,369.0,2.0,0.0,""
2019-04-14 03:51:01 -05,7283,0.0,22.25,369.0,2.0,0.0,""
2019-04-14 04:00:59 -05,7284,0.0,22.25,367.0,2.0,0.0,""
2019-04-14 04:10:57 -05,7285,0.0,22.25,370.0,2.0,0.0,""
2019-04-14 04:20:54 -05,7286,0.0,22.31,371.0,2.0,0.0,""
2019-04-14 04:30:52 -05,7287,0.0,22.31,371.0,2.0,0.0,""
2019-04-14 04:40:50 -05,7288,0.0,22.25,370.0,2.0,0.0,""
2019-04-14 04:50:48 -05,7289,0.0,22.2,369.0,2.0,0.0,""
2019-04-14 05:00:46 -05,7290,0.0,22.25,368.0,2.0,0.0,""
2019-04-14 05:10:45 -05,7291,0.0,22.2,368.0,2.0,0.0,""
2019-04-14 05:20:43 -05,7292,0.0,22.2,368.0,2.0,0.0,""
2019-04-14 05:30:41 -05,7293,0.0,22.2,369.0,2.0,0.0,""
2019-04-14 05:40:39 -05,7294,0.0,22.15,368.0,2.0,0.0,""
2019-04-14 05:50:37 -05,7295,14.0,22.09,368.0,2.0,0.0,""
2019-04-14 06:00:35 -05,7296,6.0,22.04,371.0,2.0,0.0,""
2019-04-14 06:10:33 -05,7297,13.0,22.04,370.0,2.0,0.0,""
2019-04-14 06:20:31 -05,7298,19.0,21.98,369.0,2.0,0.0,""
2019-04-14 06:30:29 -05,7299,44.0,21.98,368.0,2.0,0.0,""
2019-04-14 06:40:27 -05,7300,48.0,21.98,370.0,2.0,0.0,""
2019-04-14 06:50:25 -05,7301,53.0,21.98,370.0,2.0,0.0,""
2019-04-14 07:00:23 -05,7302,111.0,22.04,370.0,2.0,0.0,""
2019-04-14 07:10:21 -05,7303,79.0,22.09,367.0,2.0,0.0,""
2019-04-14 07:20:19 -05,7304,80.0,22.2,368.0,2.0,0.0,""
2019-04-14 07:30:17 -05,7305,91.0,22.2,369.0,2.0,0.0,""
2019-04-14 07:40:15 -05,7306,100.0,22.25,370.0,2.0,0.0,""
2019-04-14 07:50:13 -05,7307,114.0,22.25,369.0,2.0,0.0,""
2019-04-14 08:00:12 -05,7308,125.0,22.36,367.0,2.0,0.0,""
2019-04-14 08:10:10 -05,7309,140.0,22.47,371.0,2.0,0.0,""
2019-04-14 08:20:08 -05,7310,160.0,22.63,372.0,2.0,0.0,""
2019-04-14 08:30:07 -05,7311,186.0,22.74,370.0,2.0,0.0,""
2019-04-14 08:40:06 -05,7312,198.0,22.9,367.0,2.0,0.0,""
2019-04-14 08:50:04 -05,7313,221.0,23.07,367.0,2.0,0.0,""
2019-04-14 09:00:03 -05,7314,226.0,23.23,366.0,2.0,0.0,""
2019-04-14 09:10:02 -05,7315,231.0,23.39,370.0,2.0,0.0,""
2019-04-14 09:20:01 -05,7316,240.0,23.5,370.0,2.0,0.0,""
2019-04-14 09:29:59 -05,7317,257.0,23.66,369.0,2.0,0.0,""
2019-04-14 09:39:59 -05,7318,259.0,23.88,370.0,2.0,0.0,""
2019-04-14 09:49:58 -05,7319,268.0,24.04,367.0,2.0,0.0,""
2019-04-14 09:59:57 -05,7320,281.0,24.2,369.0,2.0,0.0,""
2019-04-14 10:09:56 -05,7321,310.0,24.36,369.0,2.0,0.0,""
2019-04-14 10:19:55 -05,7322,315.0,24.53,367.0,2.0,0.0,""
2019-04-14 10:29:55 -05,7323,324.0,24.69,365.0,2.0,0.0,""
2019-04-14 10:39:54 -05,7324,355.0,24.8,366.0,2.0,0.0,""
2019-04-14 10:49:54 -05,7325,349.0,24.96,367.0,2.0,0.0,""
2019-04-14 10:59:53 -05,7326,322.0,25.07,366.0,2.0,0.0,""
2019-04-14 11:09:53 -05,7327,283.0,25.17,368.0,2.0,0.0,""
2019-04-14 11:19:53 -05,7328,242.0,25.12,365.0,2.0,0.0,""
2019-04-14 11:29:52 -05,7329,271.0,25.17,364.0,2.0,0.0,""
2019-04-14 11:39:52 -05,7330,266.0,25.34,367.0,2.0,0.0,""
2019-04-14 11:49:52 -05,7331,293.0,25.44,367.0,2.0,0.0,""
2019-04-14 11:59:51 -05,7332,305.0,25.5,370.0,2.0,0.0,""
2019-04-14 12:09:51 -05,7333,279.0,25.55,369.0,2.0,0.0,""
2019-04-14 12:19:51 -05,7334,300.0,25.55,365.0,2.0,0.0,""
2019-04-14 12:29:51 -05,7335,283.0,25.66,369.0,2.0,0.0,""
2019-04-14 12:39:50 -05,7336,262.0,25.71,368.0,2.0,0.0,""
2019-04-14 12:49:50 -05,7337,299.0,25.71,370.0,2.0,0.0,""
2019-04-14 12:59:50 -05,7338,302.0,25.77,366.0,2.0,0.0,""
2019-04-14 13:09:50 -05,7339,245.0,25.82,366.0,2.0,0.0,""
2019-04-14 13:19:50 -05,7340,267.0,25.93,369.0,2.0,0.0,""
2019-04-14 13:29:49 -05,7341,247.0,25.88,365.0,2.0,0.0,""
2019-04-14 13:39:49 -05,7342,243.0,25.82,367.0,2.0,0.0,""
2019-04-14 13:49:49 -05,7343,264.0,25.88,370.0,2.0,0.0,""
2019-04-14 13:59:49 -05,7344,280.0,25.93,366.0,2.0,0.0,""
2019-04-14 14:09:49 -05,7345,304.0,25.93,370.0,2.0,0.0,""
2019-04-14 14:19:49 -05,7346,292.0,25.82,370.0,2.0,0.0,""
2019-04-14 14:29:48 -05,7347,320.0,25.88,372.0,2.0,0.0,""
2019-04-14 14:39:48 -05,7348,300.0,25.88,368.0,2.0,0.0,""
2019-04-14 14:49:48 -05,7349,306.0,25.88,367.0,2.0,0.0,""
2019-04-14 14:59:48 -05,7350,594.0,25.88,368.0,2.0,0.0,""
2019-04-14 15:09:48 -05,7351,382.0,25.93,369.0,2.0,0.0,""
2019-04-14 15:19:48 -05,7352,450.0,25.93,369.0,2.0,0.0,""
2019-04-14 15:29:48 -05,7353,370.0,25.93,370.0,2.0,0.0,""
2019-04-14 15:39:48 -05,7354,348.0,25.93,369.0,2.0,0.0,""
2019-04-14 15:49:48 -05,7355,287.0,25.93,368.0,2.0,0.0,""
2019-04-14 15:59:48 -05,7356,281.0,25.93,369.0,2.0,0.0,""
2019-04-14 16:09:48 -05,7357,230.0,25.88,366.0,2.0,0.0,""
2019-04-14 16:19:47 -05,7358,222.0,25.82,370.0,2.0,0.0,""
2019-04-14 16:29:47 -05,7359,187.0,25.82,367.0,2.0,0.0,""
2019-04-14 16:39:47 -05,7360,179.0,25.77,368.0,2.0,0.0,""
2019-04-14 16:49:47 -05,7361,150.0,25.77,369.0,2.0,0.0,""
2019-04-14 16:59:46 -05,7362,74.0,25.71,365.0,2.0,0.0,""
2019-04-14 17:09:46 -05,7363,62.0,25.61,364.0,2.0,0.0,""
2019-04-14 17:19:46 -05,7364,26.0,25.55,365.0,2.0,0.0,""
2019-04-14 17:29:45 -05,7365,26.0,25.5,366.0,2.0,0.0,""
2019-04-14 17:39:44 -05,7366,19.0,25.39,369.0,2.0,0.0,""
2019-04-14 17:49:44 -05,7367,9.0,25.34,370.0,2.0,0.0,""
2019-04-14 17:59:43 -05,7368,24.0,25.23,369.0,2.0,0.0,""
2019-04-14 18:09:42 -05,7369,0.0,25.17,372.0,2.0,0.0,""
2019-04-14 18:19:41 -05,7370,0.0,25.07,370.0,2.0,0.0,""
2019-04-14 18:29:40 -05,7371,0.0,25.01,370.0,2.0,0.0,""
2019-04-14 18:39:39 -05,7372,0.0,24.9,368.0,2.0,0.0,""
2019-04-14 18:49:38 -05,7373,0.0,24.85,371.0,2.0,0.0,""
2019-04-14 18:59:37 -05,7374,0.0,24.74,372.0,2.0,0.0,""
2019-04-14 19:09:36 -05,7375,0.0,24.69,370.0,2.0,0.0,""
2019-04-14 19:19:35 -05,7376,0.0,24.63,368.0,2.0,0.0,""
2019-04-14 19:29:34 -05,7377,0.0,24.58,373.0,2.0,0.0,""
2019-04-14 19:39:33 -05,7378,0.0,24.47,369.0,2.0,0.0,""
2019-04-14 19:49:32 -05,7379,0.0,24.36,371.0,2.0,0.0,""
2019-04-14 19:59:30 -05,7380,0.0,24.31,369.0,2.0,0.0,""
2019-04-14 20:09:29 -05,7381,0.0,24.26,369.0,2.0,0.0,""
2019-04-14 20:19:28 -05,7382,0.0,24.2,371.0,2.0,0.0,""
2019-04-14 20:29:26 -05,7383,0.0,24.15,370.0,2.0,0.0,""
2019-04-14 20:39:25 -05,7384,0.0,24.15,370.0,2.0,0.0,""
2019-04-14 20:49:24 -05,7385,0.0,24.09,373.0,2.0,0.0,""
2019-04-14 20:59:23 -05,7386,0.0,24.04,371.0,2.0,0.0,""
2019-04-14 21:09:21 -05,7387,0.0,23.98,373.0,2.0,0.0,""
2019-04-14 21:19:20 -05,7388,0.0,23.98,373.0,2.0,0.0,""
2019-04-14 21:29:18 -05,7389,0.0,23.93,370.0,2.0,0.0,""
2019-04-14 21:39:17 -05,7390,0.0,23.93,373.0,2.0,0.0,""
2019-04-14 21:49:16 -05,7391,0.0,23.93,371.0,2.0,0.0,""
2019-04-14 21:59:14 -05,7392,0.0,23.88,370.0,2.0,0.0,""
2019-04-14 22:09:13 -05,7393,0.0,23.82,372.0,2.0,0.0,""
2019-04-14 22:19:12 -05,7394,0.0,23.82,373.0,2.0,0.0,""
2019-04-14 22:29:10 -05,7395,0.0,23.77,370.0,2.0,0.0,""
2019-04-14 22:39:09 -05,7396,0.0,23.77,370.0,2.0,0.0,""
2019-04-14 22:49:07 -05,7397,0.0,23.77,369.0,2.0,0.0,""
2019-04-14 22:59:06 -05,7398,0.0,23.77,371.0,2.0,0.0,""
2019-04-14 23:09:05 -05,7399,0.0,23.77,374.0,2.0,0.0,""
2019-04-14 23:19:03 -05,7400,0.0,23.77,373.0,2.0,0.0,""
2019-04-14 23:29:02 -05,7401,0.0,23.77,372.0,2.0,0.0,""
2019-04-14 23:39:00 -05,7402,0.0,23.71,370.0,2.0,0.0,""
2019-04-14 23:48:59 -05,7403,0.0,23.55,369.0,2.0,0.0,""
2019-04-14 23:58:58 -05,7404,0.0,23.5,368.0,2.0,0.0,""
2019-04-15 00:08:56 -05,7405,0.0,23.39,373.0,2.0,0.0,""
2019-04-15 00:18:55 -05,7406,0.0,23.23,374.0,2.0,0.0,""
2019-04-15 00:28:53 -05,7407,0.0,23.12,370.0,2.0,0.0,""
2019-04-15 00:38:51 -05,7408,0.0,23.07,372.0,2.0,0.0,""
2019-04-15 00:48:50 -05,7409,0.0,22.96,374.0,2.0,0.0,""
2019-04-15 00:58:48 -05,7410,0.0,22.9,371.0,2.0,0.0,""
2019-04-15 01:08:46 -05,7411,0.0,22.85,374.0,2.0,0.0,""
2019-04-15 01:18:45 -05,7412,0.0,22.8,371.0,2.0,0.0,""
2019-04-15 01:28:43 -05,7413,0.0,22.69,373.0,2.0,0.0,""
2019-04-15 01:38:41 -05,7414,0.0,22.69,373.0,2.0,0.0,""
2019-04-15 01:48:39 -05,7415,0.0,22.63,371.0,2.0,0.0,""
2019-04-15 01:58:37 -05,7416,0.0,22.58,371.0,2.0,0.0,""
2019-04-15 02:08:35 -05,7417,0.0,22.58,373.0,2.0,0.0,""
2019-04-15 02:18:34 -05,7418,0.0,22.52,373.0,2.0,0.0,""
2019-04-15 02:28:32 -05,7419,0.0,22.52,371.0,2.0,0.0,""
2019-04-15 02:38:30 -05,7420,0.0,22.47,375.0,2.0,0.0,""
2019-04-15 02:48:28 -05,7421,0.0,22.47,372.0,2.0,0.0,""
2019-04-15 02:58:26 -05,7422,0.0,22.47,373.0,2.0,0.0,""
2019-04-15 03:08:24 -05,7423,0.0,22.42,375.0,2.0,0.0,""
2019-04-15 03:18:23 -05,7424,0.0,22.36,374.0,2.0,0.0,""
2019-04-15 03:28:21 -05,7425,0.0,22.36,372.0,2.0,0.0,""
2019-04-15 03:38:19 -05,7426,0.0,22.31,374.0,2.0,0.0,""
2019-04-15 03:48:17 -05,7427,0.0,22.25,375.0,2.0,0.0,""
2019-04-15 03:58:15 -05,7428,0.0,22.2,375.0,2.0,0.0,""
2019-04-15 04:08:13 -05,7429,0.0,22.2,376.0,2.0,0.0,""
2019-04-15 04:18:11 -05,7430,0.0,22.15,375.0,2.0,0.0,""
2019-04-15 04:28:10 -05,7431,0.0,22.15,373.0,2.0,0.0,""
2019-04-15 04:38:08 -05,7432,0.0,22.09,372.0,2.0,0.0,""
2019-04-15 04:48:06 -05,7433,0.0,22.04,373.0,2.0,0.0,""
2019-04-15 04:58:04 -05,7434,0.0,22.04,373.0,2.0,0.0,""
2019-04-15 05:08:02 -05,7435,0.0,22.04,372.0,2.0,0.0,""
2019-04-15 05:18:00 -05,7436,0.0,21.98,377.0,2.0,0.0,""
2019-04-15 05:27:58 -05,7437,0.0,21.98,375.0,2.0,0.0,""
2019-04-15 05:37:56 -05,7438,0.0,21.93,375.0,2.0,0.0,""
2019-04-15 05:47:54 -05,7439,0.0,21.88,375.0,2.0,0.0,""
2019-04-15 05:57:52 -05,7440,0.0,21.82,376.0,2.0,0.0,""
2019-04-15 06:07:50 -05,7441,0.0,21.82,373.0,2.0,0.0,""
2019-04-15 06:17:48 -05,7442,6.0,21.77,375.0,2.0,0.0,""
2019-04-15 06:27:46 -05,7443,13.0,21.77,373.0,2.0,0.0,""
2019-04-15 06:37:44 -05,7444,26.0,21.71,375.0,2.0,0.0,""
2019-04-15 06:47:42 -05,7445,50.0,21.77,373.0,2.0,0.0,""
2019-04-15 06:57:40 -05,7446,41.0,21.77,375.0,2.0,0.0,""
2019-04-15 07:07:38 -05,7447,76.0,21.82,373.0,2.0,0.0,""
2019-04-15 07:17:36 -05,7448,61.0,21.88,375.0,2.0,0.0,""
2019-04-15 07:27:34 -05,7449,71.0,21.93,375.0,2.0,0.0,""
2019-04-15 07:37:32 -05,7450,78.0,21.88,373.0,2.0,0.0,""
2019-04-15 07:47:30 -05,7451,84.0,21.93,375.0,2.0,0.0,""
2019-04-15 07:57:28 -05,7452,84.0,21.93,375.0,2.0,0.0,""
2019-04-15 08:07:26 -05,7453,90.0,21.93,374.0,2.0,0.0,""
2019-04-15 08:17:24 -05,7454,86.0,21.93,375.0,2.0,0.0,""
2019-04-15 08:27:22 -05,7455,121.0,21.98,376.0,2.0,0.0,""
2019-04-15 08:37:20 -05,7456,112.0,21.98,375.0,2.0,0.0,""
2019-04-15 08:47:18 -05,7457,160.0,22.04,371.0,2.0,0.0,""
2019-04-15 08:57:16 -05,7458,210.0,22.04,372.0,2.0,0.0,""
2019-04-15 09:07:14 -05,7459,226.0,22.09,373.0,2.0,0.0,""
2019-04-15 09:17:12 -05,7460,267.0,22.15,375.0,2.0,0.0,""
2019-04-15 09:27:10 -05,7461,287.0,22.25,373.0,2.0,0.0,""
2019-04-15 09:37:08 -05,7462,324.0,22.31,372.0,2.0,0.0,""
2019-04-15 09:47:07 -05,7463,424.0,22.42,373.0,2.0,0.0,""
2019-04-15 09:57:05 -05,7464,449.0,22.58,375.0,2.0,0.0,""
2019-04-15 10:07:03 -05,7465,436.0,22.74,372.0,2.0,0.0,""
2019-04-15 10:17:02 -05,7466,443.0,22.96,375.0,2.0,0.0,""
2019-04-15 10:27:00 -05,7467,384.0,23.12,373.0,2.0,0.0,""
2019-04-15 10:36:59 -05,7468,435.0,23.17,370.0,2.0,0.0,""
2019-04-15 10:46:58 -05,7469,320.0,23.12,372.0,2.0,0.0,""
2019-04-15 10:56:56 -05,7470,334.0,23.17,373.0,2.0,0.0,""
2019-04-15 11:06:55 -05,7471,381.0,23.23,375.0,2.0,0.0,""
2019-04-15 11:16:54 -05,7472,480.0,23.39,374.0,2.0,0.0,""
2019-04-15 11:26:52 -05,7473,265.0,23.39,374.0,2.0,0.0,""
2019-04-15 11:36:51 -05,7474,229.0,23.5,375.0,2.0,0.0,""
2019-04-15 11:46:50 -05,7475,218.0,23.55,371.0,2.0,0.0,""
2019-04-15 11:56:49 -05,7476,255.0,23.71,372.0,2.0,0.0,""
2019-04-15 12:06:48 -05,7477,201.0,23.77,372.0,2.0,0.0,""
2019-04-15 12:16:47 -05,7478,199.0,23.77,374.0,2.0,0.0,""
2019-04-15 12:26:45 -05,7479,177.0,23.77,371.0,2.0,0.0,""
2019-04-15 12:36:44 -05,7480,212.0,23.82,372.0,2.0,0.0,""
2019-04-15 12:46:43 -05,7481,203.0,23.93,373.0,2.0,0.0,""
2019-04-15 12:56:42 -05,7482,254.0,23.93,374.0,2.0,0.0,""
2019-04-15 13:06:41 -05,7483,299.0,24.04,373.0,2.0,0.0,""
2019-04-15 13:16:40 -05,7484,356.0,24.15,372.0,2.0,0.0,""
2019-04-15 13:26:39 -05,7485,422.0,24.2,374.0,2.0,0.0,""
2019-04-15 13:36:38 -05,7486,306.0,24.2,370.0,2.0,0.0,""
2019-04-15 13:46:38 -05,7487,219.0,24.26,373.0,2.0,0.0,""
2019-04-15 13:56:37 -05,7488,208.0,24.36,371.0,2.0,0.0,""
2019-04-15 14:06:36 -05,7489,229.0,24.36,372.0,2.0,0.0,""
2019-04-15 14:16:35 -05,7490,252.0,24.36,368.0,2.0,0.0,""
2019-04-15 14:26:34 -05,7491,215.0,24.42,374.0,2.0,0.0,""
2019-04-15 14:36:33 -05,7492,250.0,24.47,373.0,2.0,0.0,""
2019-04-15 14:46:33 -05,7493,301.0,24.53,373.0,2.0,0.0,""
2019-04-15 14:56:32 -05,7494,567.0,24.53,372.0,1.0,0.0,""
2019-04-15 15:06:31 -05,7495,368.0,24.47,374.0,2.0,0.0,""
2019-04-15 15:16:30 -05,7496,534.0,24.47,371.0,2.0,0.0,""
2019-04-15 15:26:30 -05,7497,368.0,24.47,372.0,2.0,0.0,""
2019-04-15 15:36:29 -05,7498,320.0,24.47,371.0,2.0,0.0,""
2019-04-15 15:46:28 -05,7499,345.0,24.47,375.0,2.0,0.0,""
2019-04-15 15:56:28 -05,7500,153.0,24.47,372.0,2.0,0.0,""
2019-04-15 16:06:27 -05,7501,192.0,24.47,371.0,2.0,0.0,""
2019-04-15 16:16:26 -05,7502,268.0,24.42,375.0,2.0,0.0,""
2019-04-15 16:26:25 -05,7503,261.0,24.42,374.0,2.0,0.0,""
2019-04-15 16:36:24 -05,7504,183.0,24.36,372.0,2.0,0.0,""
2019-04-15 16:46:23 -05,7505,258.0,24.31,375.0,2.0,0.0,""
2019-04-15 16:56:23 -05,7506,160.0,24.26,371.0,2.0,0.0,""
2019-04-15 17:06:22 -05,7507,136.0,24.2,372.0,2.0,0.0,""
